Theme,Context,Selector,Property,Value
editorial,i-html,.inv-nasi,geometry.width,86.406
editorial,i-html,.inv-nasi,geometry.height,42.234
editorial,i-html,.inv-nasi,geometry.clientWidth,86
editorial,i-html,.inv-nasi,geometry.clientHeight,42
editorial,i-html,.inv-nasi,geometry.scrollWidth,86
editorial,i-html,.inv-nasi,geometry.scrollHeight,42
editorial,i-html,.inv-nasi,inline.styleAttr,
editorial,i-html,.inv-nasi,inline.styleFontSize,
editorial,i-html,.inv-nasi,inline.styleMarginTop,
editorial,i-html,.inv-nasi,inline.styleMarginBottom,
editorial,i-html,.inv-event[0],computed.fontFamily,"""Playfair Display"", serif"
editorial,i-html,.inv-event[0],computed.fontSize,13.11px
editorial,i-html,.inv-event[0],computed.lineHeight,19.0095px
editorial,i-html,.inv-event[0],computed.letterSpacing,normal
editorial,i-html,.inv-event[0],computed.textTransform,none
editorial,i-html,.inv-event[0],computed.marginTop,0px
editorial,i-html,.inv-event[0],computed.marginBottom,0px
editorial,i-html,.inv-event[0],computed.paddingTop,0px
editorial,i-html,.inv-event[0],computed.paddingBottom,0px
editorial,i-html,.inv-event[0],geometry.x,541.516
editorial,i-html,.inv-event[0],geometry.y,615.047
editorial,i-html,.inv-event[0],geometry.width,124.109
editorial,i-html,.inv-event[0],geometry.height,95
editorial,i-html,.inv-event[0],geometry.clientWidth,124
editorial,i-html,.inv-event[0],geometry.clientHeight,95
editorial,i-html,.inv-event[0],geometry.scrollWidth,124
editorial,i-html,.inv-event[0],geometry.scrollHeight,95
editorial,i-html,.inv-event[0],inline.styleAttr,
editorial,i-html,.inv-event[0],inline.styleFontSize,
editorial,i-html,.inv-event[0],inline.styleMarginTop,
editorial,i-html,.inv-event[0],inline.styleMarginBottom,
editorial,i-html,.inv-event[0],wrap.lineCount,6
editorial,i-html,.inv-event[0],wrap.textContentTrim,Cununie civilăStarea Civila Sector 602-12-2026 ora 12:20Deschide în Waze
editorial,i-html,.inv-event[1],computed.fontFamily,"""Playfair Display"", serif"
editorial,i-html,.inv-event[1],computed.fontSize,13.11px
editorial,i-html,.inv-event[1],computed.lineHeight,19.0095px
editorial,i-html,.inv-event[1],computed.letterSpacing,normal
editorial,i-html,.inv-event[1],computed.textTransform,none
editorial,i-html,.inv-event[1],computed.marginTop,0px
editorial,i-html,.inv-event[1],computed.marginBottom,0px
editorial,i-html,.inv-event[1],computed.paddingTop,0px
editorial,i-html,.inv-event[1],computed.paddingBottom,0px
editorial,i-html,.inv-event[1],geometry.x,686.313
editorial,i-html,.inv-event[1],geometry.y,615.047
editorial,i-html,.inv-event[1],geometry.width,172.156
editorial,i-html,.inv-event[1],geometry.height,95
editorial,i-html,.inv-event[1],geometry.clientWidth,172
editorial,i-html,.inv-event[1],geometry.clientHeight,95
editorial,i-html,.inv-event[1],geometry.scrollWidth,172
editorial,i-html,.inv-event[1],geometry.scrollHeight,95
editorial,i-html,.inv-event[1],inline.styleAttr,
editorial,i-html,.inv-event[1],inline.styleFontSize,
editorial,i-html,.inv-event[1],inline.styleMarginTop,
editorial,i-html,.inv-event[1],inline.styleMarginBottom,
editorial,i-html,.inv-event[1],wrap.lineCount,7
editorial,i-html,.inv-event[1],wrap.textContentTrim,Ceremonie religioasăBiserica Adormirea Maicii Domnului02-19-2026 ora 14:20Deschide în Waze
editorial,i-html,.inv-event[2],computed.fontFamily,"""Playfair Display"", serif"
editorial,i-html,.inv-event[2],computed.fontSize,13.11px
editorial,i-html,.inv-event[2],computed.lineHeight,19.0095px
editorial,i-html,.inv-event[2],computed.letterSpacing,normal
editorial,i-html,.inv-event[2],computed.textTransform,none
editorial,i-html,.inv-event[2],computed.marginTop,0px
editorial,i-html,.inv-event[2],computed.marginBottom,0px
editorial,i-html,.inv-event[2],computed.paddingTop,0px
editorial,i-html,.inv-event[2],computed.paddingBottom,0px
editorial,i-html,.inv-event[2],geometry.x,636.25
editorial,i-html,.inv-event[2],geometry.y,723.844
editorial,i-html,.inv-event[2],geometry.width,127.5
editorial,i-html,.inv-event[2],geometry.height,76
editorial,i-html,.inv-event[2],geometry.clientWidth,128
editorial,i-html,.inv-event[2],geometry.clientHeight,76
editorial,i-html,.inv-event[2],geometry.scrollWidth,128
editorial,i-html,.inv-event[2],geometry.scrollHeight,76
editorial,i-html,.inv-event[2],inline.styleAttr,
editorial,i-html,.inv-event[2],inline.styleFontSize,
editorial,i-html,.inv-event[2],inline.styleMarginTop,
editorial,i-html,.inv-event[2],inline.styleMarginBottom,
editorial,i-html,.inv-event[2],wrap.lineCount,6
editorial,i-html,.inv-event[2],wrap.textContentTrim,PetrecereaRestaurant Calipso02-03-2026 ora 20:00Deschide în Waze
editorial,i-html,__timing__,navStartIso,2026-02-13T22:04:43.572Z
editorial,i-html,__timing__,domContentLoadedIso,2026-02-13T22:04:43.615Z
editorial,i-html,__timing__,pdfReadyIso,
editorial,i-html,__timing__,deltaDomToPdfReadyMs,
editorial,i-html,__diagnostics__,hasPdfModeFlag,false
editorial,i-html,__diagnostics__,hasPdfReadyFlag,false
editorial,i-html,__diagnostics__,userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/144.0.0.0 Safari/537.36"
editorial,i-html,__diagnostics__,stable,true
editorial,i-html,__diagnostics__,probesUsed,4
editorial,i-html,__diagnostics__,url,https://www.teinvit.com/i/280-e245bbbb3b2a72f7003e
editorial,pdf-html,.teinvit-preview,computed.fontFamily,"""Times New Roman"""
editorial,pdf-html,.teinvit-preview,computed.fontSize,17.25px
editorial,pdf-html,.teinvit-preview,computed.lineHeight,normal
editorial,pdf-html,.teinvit-preview,computed.letterSpacing,normal
editorial,pdf-html,.teinvit-preview,computed.textTransform,none
editorial,pdf-html,.teinvit-preview,computed.marginTop,0px
editorial,pdf-html,.teinvit-preview,computed.marginBottom,0px
editorial,pdf-html,.teinvit-preview,computed.paddingTop,0px
editorial,pdf-html,.teinvit-preview,computed.paddingBottom,0px
editorial,pdf-html,.teinvit-preview,geometry.x,420.5
editorial,pdf-html,.teinvit-preview,geometry.y,80
editorial,pdf-html,.teinvit-preview,geometry.width,559
editorial,pdf-html,.teinvit-preview,geometry.height,794
editorial,pdf-html,.teinvit-preview,geometry.clientWidth,559
editorial,pdf-html,.teinvit-preview,geometry.clientHeight,794
editorial,pdf-html,.teinvit-preview,geometry.scrollWidth,559
editorial,pdf-html,.teinvit-preview,geometry.scrollHeight,794
editorial,pdf-html,.teinvit-preview,inline.styleAttr,
editorial,pdf-html,.teinvit-preview,inline.styleFontSize,
editorial,pdf-html,.teinvit-preview,inline.styleMarginTop,
editorial,pdf-html,.teinvit-preview,inline.styleMarginBottom,
editorial,pdf-html,.teinvit-canvas,computed.fontFamily,"""Playfair Display"", serif"
editorial,pdf-html,.teinvit-canvas,computed.fontSize,17.25px
editorial,pdf-html,.teinvit-canvas,computed.lineHeight,23.2875px
editorial,pdf-html,.teinvit-canvas,computed.letterSpacing,normal
editorial,pdf-html,.teinvit-canvas,computed.textTransform,none
editorial,pdf-html,.teinvit-canvas,computed.marginTop,0px
editorial,pdf-html,.teinvit-canvas,computed.marginBottom,0px
editorial,pdf-html,.teinvit-canvas,computed.paddingTop,0px
editorial,pdf-html,.teinvit-canvas,computed.paddingBottom,0px
editorial,pdf-html,.teinvit-canvas,geometry.x,465.219
editorial,pdf-html,.teinvit-canvas,geometry.y,191.156
editorial,pdf-html,.teinvit-canvas,geometry.width,469.563
editorial,pdf-html,.teinvit-canvas,geometry.height,651.094
editorial,pdf-html,.teinvit-canvas,geometry.clientWidth,470
editorial,pdf-html,.teinvit-canvas,geometry.clientHeight,651
editorial,pdf-html,.teinvit-canvas,geometry.scrollWidth,470
editorial,pdf-html,.teinvit-canvas,geometry.scrollHeight,651
editorial,pdf-html,.teinvit-canvas,inline.styleAttr,font-size: 1em;
editorial,pdf-html,.teinvit-canvas,inline.styleFontSize,1em
editorial,pdf-html,.teinvit-canvas,inline.styleMarginTop,
editorial,pdf-html,.teinvit-canvas,inline.styleMarginBottom,
editorial,pdf-html,.inv-names,computed.fontFamily,"""Playfair Display"", serif"
editorial,pdf-html,.inv-names,computed.fontSize,30.1875px
editorial,pdf-html,.inv-names,computed.lineHeight,37.7344px
editorial,pdf-html,.inv-names,computed.letterSpacing,normal
editorial,pdf-html,.inv-names,computed.textTransform,none
editorial,pdf-html,.inv-names,computed.marginTop,0px
editorial,pdf-html,.inv-names,computed.marginBottom,36.225px
editorial,pdf-html,.inv-names,computed.paddingTop,0px
editorial,pdf-html,.inv-names,computed.paddingBottom,0px
editorial,pdf-html,.inv-names,geometry.x,630.313
editorial,pdf-html,.inv-names,geometry.y,191.156
editorial,pdf-html,.inv-names,geometry.width,139.375
editorial,pdf-html,.inv-names,geometry.height,113.203
editorial,pdf-html,.inv-names,geometry.clientWidth,139
editorial,pdf-html,.inv-names,geometry.clientHeight,113
editorial,pdf-html,.inv-names,geometry.scrollWidth,139
editorial,pdf-html,.inv-names,geometry.scrollHeight,114
editorial,pdf-html,.inv-names,inline.styleAttr,white-space: pre-line;
editorial,pdf-html,.inv-names,inline.styleFontSize,
editorial,pdf-html,.inv-names,inline.styleMarginTop,
editorial,pdf-html,.inv-names,inline.styleMarginBottom,
editorial,pdf-html,.inv-names,wrap.lineCount,3
editorial,pdf-html,.inv-names,wrap.textContentTrim,"Ruxandra
&
Alexandru"
editorial,pdf-html,.inv-message,computed.fontFamily,"""Playfair Display"", serif"
editorial,pdf-html,.inv-message,computed.fontSize,15.18px
editorial,pdf-html,.inv-message,computed.lineHeight,22.77px
editorial,pdf-html,.inv-message,computed.letterSpacing,normal
editorial,pdf-html,.inv-message,computed.textTransform,none
editorial,pdf-html,.inv-message,computed.marginTop,21.252px
editorial,pdf-html,.inv-message,computed.marginBottom,21.252px
editorial,pdf-html,.inv-message,computed.paddingTop,0px
editorial,pdf-html,.inv-message,computed.paddingBottom,0px
editorial,pdf-html,.inv-message,geometry.x,465.219
editorial,pdf-html,.inv-message,geometry.y,504.328
editorial,pdf-html,.inv-message,geometry.width,469.563
editorial,pdf-html,.inv-message,geometry.height,91.125
editorial,pdf-html,.inv-message,geometry.clientWidth,470
editorial,pdf-html,.inv-message,geometry.clientHeight,91
editorial,pdf-html,.inv-message,geometry.scrollWidth,470
editorial,pdf-html,.inv-message,geometry.scrollHeight,91
editorial,pdf-html,.inv-message,inline.styleAttr,
editorial,pdf-html,.inv-message,inline.styleFontSize,
editorial,pdf-html,.inv-message,inline.styleMarginTop,
editorial,pdf-html,.inv-message,inline.styleMarginBottom,
editorial,pdf-html,.inv-message,wrap.lineCount,4
editorial,pdf-html,.inv-message,wrap.textContentTrim,"Vă invităm cu drag să ne fiți alături în una dintre cele mai frumoase zile din viața noastră, când vom spune „DA” în fața lui Dumnezeu și a celor dragi. Prezența voastră va însemna enorm pentru noi și va transforma acest moment într-o amintire de neuitat."
editorial,pdf-html,.section-title[0],computed.fontFamily,"""Playfair Display"", serif"
editorial,pdf-html,.section-title[0],computed.fontSize,10.35px
editorial,pdf-html,.section-title[0],computed.lineHeight,13.9725px
editorial,pdf-html,.section-title[0],computed.letterSpacing,1.242px
editorial,pdf-html,.section-title[0],computed.textTransform,uppercase
editorial,pdf-html,.section-title[0],computed.marginTop,9.315px
editorial,pdf-html,.section-title[0],computed.marginBottom,6.21px
editorial,pdf-html,.section-title[0],computed.paddingTop,0px
editorial,pdf-html,.section-title[0],computed.paddingBottom,0px
editorial,pdf-html,.section-title[0],geometry.x,584.406
editorial,pdf-html,.section-title[0],geometry.y,363.688
editorial,pdf-html,.section-title[0],geometry.width,231.172
editorial,pdf-html,.section-title[0],geometry.height,13.953
editorial,pdf-html,.section-title[0],geometry.clientWidth,231
editorial,pdf-html,.section-title[0],geometry.clientHeight,14
editorial,pdf-html,.section-title[0],geometry.scrollWidth,231
editorial,pdf-html,.section-title[0],geometry.scrollHeight,14
editorial,pdf-html,.section-title[0],inline.styleAttr,
editorial,pdf-html,.section-title[0],inline.styleFontSize,
editorial,pdf-html,.section-title[0],inline.styleMarginTop,
editorial,pdf-html,.section-title[0],inline.styleMarginBottom,
editorial,pdf-html,.section-title[1],computed.fontFamily,"""Playfair Display"", serif"
editorial,pdf-html,.section-title[1],computed.fontSize,8.073px
editorial,pdf-html,.section-title[1],computed.lineHeight,11.3022px
editorial,pdf-html,.section-title[1],computed.letterSpacing,0.96876px
editorial,pdf-html,.section-title[1],computed.textTransform,uppercase
editorial,pdf-html,.section-title[1],computed.marginTop,7.2657px
editorial,pdf-html,.section-title[1],computed.marginBottom,4.8438px
editorial,pdf-html,.section-title[1],computed.paddingTop,0px
editorial,pdf-html,.section-title[1],computed.paddingBottom,0px
editorial,pdf-html,.section-title[1],geometry.x,656.797
editorial,pdf-html,.section-title[1],geometry.y,434.656
editorial,pdf-html,.section-title[1],geometry.width,86.406
editorial,pdf-html,.section-title[1],geometry.height,11.297
editorial,pdf-html,.section-title[1],geometry.clientWidth,86
editorial,pdf-html,.section-title[1],geometry.clientHeight,11
editorial,pdf-html,.section-title[1],geometry.scrollWidth,86
editorial,pdf-html,.section-title[1],geometry.scrollHeight,11
editorial,pdf-html,.section-title[1],inline.styleAttr,
editorial,pdf-html,.section-title[1],inline.styleFontSize,
editorial,pdf-html,.section-title[1],inline.styleMarginTop,
editorial,pdf-html,.section-title[1],inline.styleMarginBottom,
editorial,pdf-html,.inv-events,computed.fontFamily,"""Playfair Display"", serif"
editorial,pdf-html,.inv-events,computed.fontSize,13.8px
editorial,pdf-html,.inv-events,computed.lineHeight,20.01px
editorial,pdf-html,.inv-events,computed.letterSpacing,normal
editorial,pdf-html,.inv-events,computed.textTransform,none
editorial,pdf-html,.inv-events,computed.marginTop,16.56px
editorial,pdf-html,.inv-events,computed.marginBottom,0px
editorial,pdf-html,.inv-events,computed.paddingTop,0px
editorial,pdf-html,.inv-events,computed.paddingBottom,0px
editorial,pdf-html,.inv-events,geometry.x,520.656
editorial,pdf-html,.inv-events,geometry.y,633.25
editorial,pdf-html,.inv-events,geometry.width,358.688
editorial,pdf-html,.inv-events,geometry.height,198.594
editorial,pdf-html,.inv-events,geometry.clientWidth,359
editorial,pdf-html,.inv-events,geometry.clientHeight,199
editorial,pdf-html,.inv-events,geometry.scrollWidth,359
editorial,pdf-html,.inv-events,geometry.scrollHeight,199
editorial,pdf-html,.inv-events,inline.styleAttr,
editorial,pdf-html,.inv-events,inline.styleFontSize,
editorial,pdf-html,.inv-events,inline.styleMarginTop,
editorial,pdf-html,.inv-events,inline.styleMarginBottom,
editorial,pdf-html,.events-row.top,computed.fontFamily,"""Playfair Display"", serif"
editorial,pdf-html,.events-row.top,computed.fontSize,13.8px
editorial,pdf-html,.events-row.top,computed.lineHeight,20.01px
editorial,pdf-html,.events-row.top,computed.letterSpacing,normal
editorial,pdf-html,.events-row.top,computed.textTransform,none
editorial,pdf-html,.events-row.top,computed.marginTop,13.8px
editorial,pdf-html,.events-row.top,computed.marginBottom,0px
editorial,pdf-html,.events-row.top,computed.paddingTop,0px
editorial,pdf-html,.events-row.top,computed.paddingBottom,0px
editorial,pdf-html,.events-row.top,geometry.x,520.656
editorial,pdf-html,.events-row.top,geometry.y,647.047
editorial,pdf-html,.events-row.top,geometry.width,358.688
editorial,pdf-html,.events-row.top,geometry.height,95
editorial,pdf-html,.events-row.top,geometry.clientWidth,359
editorial,pdf-html,.events-row.top,geometry.clientHeight,95
editorial,pdf-html,.events-row.top,geometry.scrollWidth,359
editorial,pdf-html,.events-row.top,geometry.scrollHeight,95
editorial,pdf-html,.events-row.top,inline.styleAttr,
editorial,pdf-html,.events-row.top,inline.styleFontSize,
editorial,pdf-html,.events-row.top,inline.styleMarginTop,
editorial,pdf-html,.events-row.top,inline.styleMarginBottom,
